Session ID,u1769205800607
Completed At,2026-01-23 22:11:07.055Z
Created At,2026-01-23 22:03:20.607Z

User Data
prolificId,62bd2a704c56e669cce7ce56
age,35
gender,male
timestamp,1769206266865

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-01-23 22:06:37.049Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-01-23 22:10:59.100Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-01-23 22:03:20.694Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-01-23 22:03:20.755Z,LEVEL_START,,,,,,,,,,,,,,,
2026-01-23 22:06:52.255Z,GAME_ACTION,up,5.0,6.0,,,,,,,,,,,,
2026-01-23 22:06:56.237Z,AGENT_OBSERVE,,5.0,5.0,2.0,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:06:57.395Z,GAME_ACTION,up,5.0,5.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:06:57.876Z,GAME_ACTION,up,5.0,4.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:06:58.296Z,GAME_ACTION,up,5.0,3.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:00.554Z,GAME_ACTION,up,5.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:00.554Z,INTERACTION,,5.0,2.0,,,,1.0,2.0,,,,experienced1,,wizard_interaction,
2026-01-23 22:07:02.102Z,GAME_ACTION,left,5.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:02.495Z,GAME_ACTION,left,4.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:02.894Z,GAME_ACTION,left,3.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:03.221Z,GAME_ACTION,left,2.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:03.995Z,GAME_ACTION,up,1.0,2.0,,,,1.0,2.0,,,,experienced1,,,
2026-01-23 22:07:03.995Z,INTERACTION,,1.0,2.0,,,,1.0,2.0,,,,experienced1,,wizard_interaction,
