Session ID,u1760722417186
Completed At,2025-10-17 17:48:05.649Z
Created At,2025-10-17 17:33:37.186Z

User Data
prolificId,5ade0203066c510001d42abf
age,43
gender,male
feedback,It was fun.  I made some tactical mistakes.  I would play it better if I had another run.
timestamp,1760723285464

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-17 17:35:13.746Z,INTERACTION,,,,,,,,,comprehension_check,failed
2025-10-17 17:35:17.346Z,INTERACTION,,,,,,,,,comprehension_check,passed

Level: new_s111_1
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-17 17:33:37.305Z,LEVEL_START,,,,,,,,,,
2025-10-17 17:35:33.620Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-17 17:35:36.354Z,AGENT_OBSERVE,,5.0,7.0,5.0,6.0,,experienced1,,,
2025-10-17 17:35:38.529Z,AGENT_OBSERVE,,5.0,7.0,5.0,7.0,,experienced1,,,
2025-10-17 17:35:40.497Z,AGENT_OBSERVE,,5.0,7.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:48.289Z,GAME_ACTION,down,5.0,7.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:49.466Z,GAME_ACTION,down,5.0,8.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:50.066Z,GAME_ACTION,down,5.0,9.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:50.627Z,GAME_ACTION,down,5.0,10.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:50.628Z,INTERACTION,,5.0,10.0,5.0,8.0,,experienced1,,treasure_interaction,C
2025-10-17 17:35:59.241Z,GAME_ACTION,up,5.0,11.0,5.0,8.0,,experienced1,,,
2025-10-17 17:35:59.793Z,GAME_ACTION,up,5.0,10.0,5.0,8.0,,experienced1,,,
2025-10-17 17:36:01.154Z,GAME_ACTION,up,5.0,9.0,5.0,8.0,,experienced1,,,
2025-10-17 17:36:01.689Z,GAME_ACTION,up,5.0,8.0,5.0,8.0,,experienced1,,,
