Session ID,u1763658859508
Completed At,2025-11-20 17:55:09.629Z
Created At,2025-11-20 17:14:19.508Z

User Data
prolificId,67e5ebfad8af26b1bb60e460
age,75
gender,female
timestamp,1763661307838

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:34:14.344Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:54:52.933Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:14:20.322Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:14:20.835Z,LEVEL_START,,,,,,,,,,,,,,,
2025-11-20 17:34:43.042Z,GAME_ACTION,up,5.0,7.0,,,,,,,,,,,,
2025-11-20 17:34:44.654Z,GAME_ACTION,up,5.0,6.0,,,,,,,,,,,,
2025-11-20 17:34:47.470Z,GAME_ACTION,down,5.0,5.0,,,,,,,,,,,,
2025-11-20 17:35:04.362Z,GAME_ACTION,up,5.0,6.0,,,,,,,,,,,,
2025-11-20 17:35:13.640Z,GAME_ACTION,up,5.0,5.0,,,,,,,,,,,,
2025-11-20 17:35:16.041Z,GAME_ACTION,right,5.0,4.0,,,,,,,,,,,,
2025-11-20 17:35:18.757Z,GAME_ACTION,down,5.0,4.0,,,,,,,,,,,,
2025-11-20 17:35:19.392Z,GAME_ACTION,down,5.0,5.0,,,,,,,,,,,,
2025-11-20 17:35:20.106Z,GAME_ACTION,down,5.0,6.0,,,,,,,,,,,,
2025-11-20 17:35:21.707Z,GAME_ACTION,up,5.0,7.0,,,,,,,,,,,,
2025-11-20 17:35:22.296Z,GAME_ACTION,up,5.0,6.0,,,,,,,,,,,,
2025-11-20 17:35:43.426Z,GAME_ACTION,up,5.0,5.0,,,,,,,,,,,,
2025-11-20 17:35:55.611Z,GAME_ACTION,up,5.0,3.0,,,,,,,,,,,,
2025-11-20 17:35:56.108Z,GAME_ACTION,up,5.0,2.0,,,,,,,,,,,,
2025-11-20 17:35:56.109Z,INTERACTION,,5.0,2.0,,,,,,,,,,,wizard_interaction,redAmulet
2025-11-20 17:35:59.288Z,GAME_ACTION,down,5.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:01.157Z,GAME_ACTION,right,5.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:01.445Z,GAME_ACTION,right,6.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:01.634Z,GAME_ACTION,right,7.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:01.797Z,GAME_ACTION,right,8.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:01.934Z,GAME_ACTION,right,9.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:03.231Z,GAME_ACTION,up,9.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:03.434Z,GAME_ACTION,up,9.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:03.434Z,INTERACTION,,9.0,2.0,,,,,,,,,,,wizard_interaction,
2025-11-20 17:36:03.657Z,GAME_ACTION,up,9.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:05.673Z,GAME_ACTION,down,9.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:05.903Z,GAME_ACTION,down,9.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:07.474Z,GAME_ACTION,left,9.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:07.597Z,GAME_ACTION,left,8.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:07.823Z,GAME_ACTION,left,7.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:08.270Z,GAME_ACTION,left,6.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:10.031Z,GAME_ACTION,left,5.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:10.203Z,GAME_ACTION,left,4.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:10.340Z,GAME_ACTION,left,3.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:10.564Z,GAME_ACTION,left,2.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:10.875Z,GAME_ACTION,left,1.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:11.868Z,GAME_ACTION,up,1.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:12.089Z,GAME_ACTION,up,1.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:12.089Z,INTERACTION,,1.0,2.0,,,,,,,,,,,wizard_interaction,
2025-11-20 17:36:14.603Z,GAME_ACTION,down,1.0,2.0,,,,,,,,,,,,
2025-11-20 17:36:15.548Z,GAME_ACTION,right,1.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:15.672Z,GAME_ACTION,right,2.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:15.810Z,GAME_ACTION,right,3.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:15.934Z,GAME_ACTION,right,4.0,3.0,,,,,,,,,,,,
2025-11-20 17:36:16.058Z,GAME_ACTION,right,5.0,3.0,,,,,,,,,,,,
