file,level,observe_count,agent2_count,agent3_count,activation_count,mean_observe_per_activation
u1770140090938.csv,sm361_1,11,1,10,1,11.0
u1770140090938.csv,sm421_2,15,1,14,1,15.0
u1770140090938.csv,sm431_2,11,1,10,1,11.0
u1770140090938.csv,sm511_1,21,0,21,1,21.0
u1770140090938.csv,sm521_2,10,10,0,1,10.0
u1770140090938.csv,sm543_1,0,0,0,1,0.0
u1770140090938.csv,sm611_1,2,2,0,1,2.0
u1769715123086.csv,comprehension_check,0,0,0,1,0.0
u1769715123086.csv,experiment,0,0,0,1,0.0
u1769715123086.csv,s111_1,0,0,0,1,0.0
u1769715123086.csv,sm111_1,15,15,0,1,15.0
u1769715123086.csv,sm112_1,18,18,0,1,18.0
u1769715123086.csv,sm311_1,9,9,0,1,9.0
u1769715123086.csv,sm321_1,9,0,9,1,9.0
u1769715123086.csv,sm331_2,11,4,7,1,11.0
u1769715123086.csv,sm351_2,9,0,9,1,9.0
u1769715123086.csv,sm411_1,13,0,13,1,13.0
u1769715123086.csv,sm421_1,10,10,0,1,10.0
u1769715123086.csv,sm432_1,11,0,11,1,11.0
u1769715123086.csv,sm531_1,8,0,8,1,8.0
u1769715123086.csv,sm541_1,16,16,0,1,16.0
u1769715123086.csv,sm612_1,14,14,0,1,14.0
u1770041510906.csv,comprehension_check,0,0,0,1,0.0
u1770041510906.csv,experiment,0,0,0,1,0.0
u1770041510906.csv,s111_1,0,0,0,1,0.0
u1770041510906.csv,sm111_1,13,1,12,1,13.0
u1770041510906.csv,sm112_1,22,6,16,1,22.0
u1770041510906.csv,sm221_1,2,0,2,1,2.0
u1770041510906.csv,sm311_2,3,3,0,1,3.0
u1770041510906.csv,sm371_2,20,0,20,1,20.0
u1770041510906.csv,sm431_1,8,0,8,1,8.0
u1770041510906.csv,sm511_2,13,13,0,1,13.0
u1770041510906.csv,sm521_1,21,1,20,1,21.0
u1770041510906.csv,sm531_2,9,1,8,1,9.0
u1770041510906.csv,sm541_1,5,5,0,1,5.0
u1770041510906.csv,sm543_2,2,0,2,1,2.0
u1770041510906.csv,sm611_2,11,1,10,1,11.0
u1770039852651.csv,comprehension_check,0,0,0,1,0.0
u1770039852651.csv,experiment,0,0,0,1,0.0
u1770039852651.csv,s111_1,0,0,0,1,0.0
u1770039852651.csv,sm111_1,32,25,7,1,32.0
u1770039852651.csv,sm112_1,17,1,16,1,17.0
u1770039852651.csv,sm311_1,8,0,8,1,8.0
u1770039852651.csv,sm321_1,9,0,9,1,9.0
u1770039852651.csv,sm331_2,7,0,7,1,7.0
u1770039852651.csv,sm351_2,10,0,10,1,10.0
u1770039852651.csv,sm411_1,14,1,13,1,14.0
u1770039852651.csv,sm421_1,33,19,14,1,33.0
u1770039852651.csv,sm432_1,9,0,9,1,9.0
u1770039852651.csv,sm531_1,8,0,8,1,8.0
u1770039852651.csv,sm541_1,12,0,12,1,12.0
u1770039852651.csv,sm612_1,11,0,11,1,11.0
u1770039466431.csv,comprehension_check,0,0,0,1,0.0
u1770039466431.csv,experiment,0,0,0,1,0.0
u1770039466431.csv,s111_1,0,0,0,1,0.0
u1770039466431.csv,sm111_1,0,0,0,1,0.0
u1770039466431.csv,sm112_1,0,0,0,1,0.0
u1770039466431.csv,sm331_2,7,0,7,1,7.0
u1770039466431.csv,sm341_1,4,0,4,1,4.0
u1770039466431.csv,sm351_2,11,11,0,1,11.0
u1770039466431.csv,sm371_2,0,0,0,1,0.0
u1770039466431.csv,sm411_2,5,5,0,1,5.0
u1770039466431.csv,sm421_1,9,9,0,1,9.0
u1770039466431.csv,sm431_1,6,6,0,1,6.0
u1770039466431.csv,sm531_1,3,3,0,1,3.0
u1770039466431.csv,sm543_2,0,0,0,1,0.0
u1770039466431.csv,sm612_2,12,1,11,1,12.0
u1770137154003.csv,comprehension_check,0,0,0,1,0.0
u1770137154003.csv,experiment,0,0,0,1,0.0
u1770137154003.csv,s111_1,0,0,0,1,0.0
u1770137154003.csv,sm111_1,10,2,8,1,10.0
u1770137154003.csv,sm112_1,15,2,13,1,15.0
u1770137154003.csv,sm331_2,5,0,5,1,5.0
u1770137154003.csv,sm341_1,12,1,11,1,12.0
u1770137154003.csv,sm351_2,9,0,9,1,9.0
u1770137154003.csv,sm371_2,0,0,0,1,0.0
u1770137154003.csv,sm411_2,10,0,10,1,10.0
u1770137154003.csv,sm421_1,9,9,0,1,9.0
u1770137154003.csv,sm431_1,6,6,0,1,6.0
u1770137154003.csv,sm531_1,3,3,0,1,3.0
u1770137154003.csv,sm543_2,0,0,0,1,0.0
u1770137154003.csv,sm612_2,11,0,11,1,11.0
u1770137885384.csv,comprehension_check,0,0,0,1,0.0
u1770137885384.csv,experiment,0,0,0,1,0.0
u1770137885384.csv,s111_1,0,0,0,1,0.0
u1770137885384.csv,sm111_1,9,1,8,1,9.0
u1770137885384.csv,sm112_1,14,1,13,1,14.0
u1770137885384.csv,sm221_2,3,0,3,1,3.0
u1770137885384.csv,sm341_1,17,6,11,1,17.0
u1770137885384.csv,sm361_2,4,4,0,1,4.0
u1770137885384.csv,sm371_1,0,0,0,1,0.0
u1770137885384.csv,sm411_1,13,0,13,1,13.0
u1770137885384.csv,sm432_2,9,0,9,1,9.0
u1770137885384.csv,sm511_2,22,0,22,1,22.0
u1770137885384.csv,sm521_1,19,0,19,1,19.0
u1770137885384.csv,sm541_2,12,0,12,1,12.0
u1770137885384.csv,sm612_1,11,0,11,1,11.0
u1770139207159.csv,comprehension_check,0,0,0,1,0.0
u1770139207159.csv,experiment,0,0,0,1,0.0
u1770139207159.csv,s111_1,0,0,0,1,0.0
u1770139207159.csv,sm111_1,25,25,0,1,25.0
u1770139207159.csv,sm112_1,20,7,13,1,20.0
u1770139207159.csv,sm221_1,4,1,3,1,4.0
u1770139207159.csv,sm311_2,3,3,0,1,3.0
u1770139207159.csv,sm371_2,0,0,0,1,0.0
u1770139207159.csv,sm431_1,6,6,0,1,6.0
u1770139207159.csv,sm511_2,13,13,0,1,13.0
u1770139207159.csv,sm521_1,20,1,19,1,20.0
u1770139207159.csv,sm531_2,9,1,8,1,9.0
u1770139207159.csv,sm541_1,5,5,0,1,5.0
u1770139207159.csv,sm543_2,0,0,0,1,0.0
u1770139207159.csv,sm611_2,9,1,8,1,9.0
u1769719778959.csv,comprehension_check,0,0,0,1,0.0
u1769719778959.csv,experiment,0,0,0,1,0.0
u1769719778959.csv,s111_1,0,0,0,1,0.0
u1769719778959.csv,sm111_1,0,0,0,1,0.0
u1769719778959.csv,sm112_1,0,0,0,1,0.0
u1769719778959.csv,sm221_1,0,0,0,1,0.0
u1769719778959.csv,sm311_2,0,0,0,1,0.0
u1769719778959.csv,sm321_2,0,0,0,1,0.0
u1769719778959.csv,sm331_1,0,0,0,1,0.0
u1769719778959.csv,sm371_2,0,0,0,1,0.0
u1769719778959.csv,sm411_2,0,0,0,1,0.0
u1769719778959.csv,sm431_1,0,0,0,1,0.0
u1769719778959.csv,sm531_2,0,0,0,1,0.0
u1769719778959.csv,sm543_2,0,0,0,1,0.0
u1769719778959.csv,sm612_2,0,0,0,1,0.0
u1769714803098.csv,comprehension_check,0,0,0,1,0.0
u1769714803098.csv,experiment,0,0,0,1,0.0
u1769714803098.csv,s111_1,0,0,0,1,0.0
u1769714803098.csv,sm111_1,27,15,12,1,27.0
u1769714803098.csv,sm112_1,25,0,25,1,25.0
u1769714803098.csv,sm221_1,0,0,0,1,0.0
u1769714803098.csv,sm311_2,25,0,25,1,25.0
u1769714803098.csv,sm321_2,25,0,25,1,25.0
u1769714803098.csv,sm331_1,0,0,0,1,0.0
u1769714803098.csv,sm371_2,0,0,0,1,0.0
u1769714803098.csv,sm411_2,0,0,0,1,0.0
u1769714803098.csv,sm431_1,0,0,0,1,0.0
u1769714803098.csv,sm531_2,0,0,0,1,0.0
u1769714803098.csv,sm543_2,0,0,0,1,0.0
u1769714803098.csv,sm612_2,0,0,0,1,0.0
u1770138686064.csv,comprehension_check,0,0,0,1,0.0
u1770138686064.csv,experiment,0,0,0,1,0.0
u1770138686064.csv,s111_1,0,0,0,1,0.0
u1770138686064.csv,sm111_1,49,25,24,1,49.0
u1770138686064.csv,sm112_1,18,1,17,1,18.0
u1770138686064.csv,sm311_1,10,1,9,1,10.0
u1770138686064.csv,sm321_1,9,0,9,1,9.0
u1770138686064.csv,sm331_2,7,0,7,1,7.0
u1770138686064.csv,sm351_2,8,0,8,1,8.0
u1770138686064.csv,sm411_1,13,1,12,1,13.0
u1770138686064.csv,sm421_1,8,8,0,1,8.0
u1770138686064.csv,sm432_1,9,0,9,1,9.0
u1770138686064.csv,sm531_1,3,3,0,1,3.0
u1770138686064.csv,sm541_1,12,0,12,1,12.0
u1770138686064.csv,sm612_1,2,2,0,1,2.0
u1770139915843.csv,comprehension_check,0,0,0,1,0.0
u1770139915843.csv,experiment,0,0,0,1,0.0
u1770139915843.csv,s111_1,0,0,0,1,0.0
u1770139915843.csv,sm111_1,21,17,4,1,21.0
u1770139915843.csv,sm112_1,1,0,1,1,1.0
u1770139915843.csv,sm311_1,0,0,0,1,0.0
u1770139915843.csv,sm321_1,0,0,0,1,0.0
u1770139915843.csv,sm331_2,0,0,0,1,0.0
u1770139915843.csv,sm351_2,0,0,0,1,0.0
u1770139915843.csv,sm411_1,0,0,0,1,0.0
u1770139915843.csv,sm421_1,9,9,0,1,9.0
u1770139915843.csv,sm432_1,0,0,0,1,0.0
u1770139915843.csv,sm531_1,0,0,0,1,0.0
u1770139915843.csv,sm541_1,0,0,0,1,0.0
u1770139915843.csv,sm612_1,0,0,0,1,0.0
u1769201438179.csv,comprehension_check,0,0,0,1,0.0
u1769201438179.csv,experiment,0,0,0,1,0.0
u1769201438179.csv,s111_1,0,0,0,1,0.0
u1769201438179.csv,sm111_1,12,12,0,1,12.0
u1769201438179.csv,sm112_1,14,13,1,1,14.0
u1769201438179.csv,sm211_1,8,2,6,1,8.0
u1769201438179.csv,sm321_3,14,2,12,1,14.0
u1769201438179.csv,sm351_2,13,12,1,1,13.0
u1769201438179.csv,sm543_1,0,0,0,1,0.0
u1769201438179.csv,sm631_3,10,1,9,1,10.0
u1769713777399.csv,comprehension_check,0,0,0,1,0.0
u1769713777399.csv,experiment,0,0,0,1,0.0
u1769713777399.csv,s111_1,0,0,0,1,0.0
u1769713777399.csv,sm111_1,0,0,0,1,0.0
u1769713777399.csv,sm112_1,2,1,1,1,2.0
u1769713777399.csv,sm331_2,0,0,0,1,0.0
u1769713777399.csv,sm341_1,0,0,0,1,0.0
u1769713777399.csv,sm351_2,0,0,0,1,0.0
u1769713777399.csv,sm371_2,0,0,0,1,0.0
u1769713777399.csv,sm411_2,0,0,0,1,0.0
u1769713777399.csv,sm421_1,0,0,0,1,0.0
u1769713777399.csv,sm431_1,0,0,0,1,0.0
u1769713777399.csv,sm531_1,0,0,0,1,0.0
u1769713777399.csv,sm543_2,0,0,0,1,0.0
u1769713777399.csv,sm612_2,0,0,0,1,0.0
u1770041073614.csv,comprehension_check,0,0,0,1,0.0
u1770041073614.csv,experiment,0,0,0,1,0.0
u1770041073614.csv,s111_1,0,0,0,1,0.0
u1770041073614.csv,sm111_1,1,1,0,1,1.0
u1770041073614.csv,sm112_1,17,17,0,1,17.0
u1770041073614.csv,sm331_2,1,1,0,1,1.0
u1770041073614.csv,sm341_1,0,0,0,1,0.0
u1770041073614.csv,sm351_2,0,0,0,1,0.0
u1770041073614.csv,sm371_2,0,0,0,1,0.0
u1770041073614.csv,sm411_2,0,0,0,1,0.0
u1770041073614.csv,sm421_1,8,8,0,1,8.0
u1770041073614.csv,sm431_1,6,6,0,1,6.0
u1770041073614.csv,sm531_1,0,0,0,1,0.0
u1770041073614.csv,sm543_2,0,0,0,1,0.0
u1770041073614.csv,sm612_2,1,1,0,1,1.0
u1769713897328.csv,comprehension_check,0,0,0,1,0.0
u1769713897328.csv,experiment,0,0,0,1,0.0
u1769713897328.csv,s111_1,0,0,0,1,0.0
u1769713897328.csv,sm111_1,0,0,0,1,0.0
u1769713897328.csv,sm112_1,14,1,13,1,14.0
u1769713897328.csv,sm211_2,5,0,5,1,5.0
u1769713897328.csv,sm311_1,8,0,8,1,8.0
u1769713897328.csv,sm321_2,10,1,9,1,10.0
u1769713897328.csv,sm351_1,10,0,10,1,10.0
u1769713897328.csv,sm361_2,10,0,10,1,10.0
u1769713897328.csv,sm421_2,18,3,15,1,18.0
u1769713897328.csv,sm431_2,8,8,0,1,8.0
u1769713897328.csv,sm531_1,8,0,8,1,8.0
u1769713897328.csv,sm541_2,12,0,12,1,12.0
u1769713897328.csv,sm611_1,8,0,8,1,8.0
u1770139350458.csv,comprehension_check,0,0,0,1,0.0
u1770139350458.csv,experiment,0,0,0,1,0.0
u1770139350458.csv,s111_1,0,0,0,1,0.0
u1770139350458.csv,sm111_1,9,0,9,1,9.0
u1770139350458.csv,sm112_1,28,17,11,1,28.0
u1770139350458.csv,sm211_1,5,0,5,1,5.0
u1770139350458.csv,sm321_1,0,0,0,1,0.0
u1770139350458.csv,sm331_1,7,0,7,1,7.0
u1770139350458.csv,sm341_2,11,0,11,1,11.0
u1770139350458.csv,sm351_2,9,0,9,1,9.0
u1770139350458.csv,sm411_2,12,0,12,1,12.0
u1770139350458.csv,sm421_1,14,0,14,1,14.0
u1770139350458.csv,sm432_1,9,0,9,1,9.0
u1770139350458.csv,sm543_1,0,0,0,1,0.0
u1770139350458.csv,sm612_2,12,1,11,1,12.0
u1770039960079.csv,comprehension_check,0,0,0,1,0.0
u1770039960079.csv,experiment,0,0,0,1,0.0
u1770039960079.csv,s111_1,0,0,0,1,0.0
u1770039960079.csv,sm111_1,8,0,8,1,8.0
u1770039960079.csv,sm112_1,14,1,13,1,14.0
u1770039960079.csv,sm321_1,9,0,9,1,9.0
u1770039960079.csv,sm331_1,5,0,5,1,5.0
u1770039960079.csv,sm341_2,7,3,4,1,7.0
u1770039960079.csv,sm371_1,0,0,0,1,0.0
u1770039960079.csv,sm411_1,14,1,13,1,14.0
u1770039960079.csv,sm432_1,9,0,9,1,9.0
u1770039960079.csv,sm531_2,17,1,16,1,17.0
u1770039960079.csv,sm541_1,5,5,0,1,5.0
u1770039960079.csv,sm543_1,0,0,0,1,0.0
u1770039960079.csv,sm612_1,2,2,0,1,2.0
u1770139383198.csv,comprehension_check,0,0,0,1,0.0
u1770139383198.csv,experiment,0,0,0,1,0.0
u1770139383198.csv,s111_1,0,0,0,1,0.0
u1770139383198.csv,sm111_1,14,14,0,1,14.0
u1770139383198.csv,sm112_1,14,1,13,1,14.0
u1770139383198.csv,sm221_2,6,0,6,1,6.0
u1770139383198.csv,sm341_1,12,1,11,1,12.0
u1770139383198.csv,sm361_2,5,5,0,1,5.0
u1770139383198.csv,sm371_1,5,5,0,1,5.0
u1770139383198.csv,sm411_1,14,1,13,1,14.0
u1770139383198.csv,sm432_2,10,0,10,1,10.0
u1770139383198.csv,sm511_2,13,13,0,1,13.0
u1770139383198.csv,sm521_1,20,1,19,1,20.0
u1770139383198.csv,sm541_2,21,1,20,1,21.0
u1770139383198.csv,sm612_1,3,3,0,1,3.0
u1769713059748.csv,comprehension_check,0,0,0,1,0.0
u1769713059748.csv,experiment,0,0,0,1,0.0
u1769713059748.csv,s111_1,0,0,0,1,0.0
u1769713059748.csv,sm111_1,0,0,0,1,0.0
u1769713059748.csv,sm112_1,7,1,6,1,7.0
u1769713059748.csv,sm221_1,2,1,1,1,2.0
u1769713059748.csv,sm311_2,0,0,0,1,0.0
u1769713059748.csv,sm371_2,0,0,0,1,0.0
u1769713059748.csv,sm431_1,6,6,0,1,6.0
u1769713059748.csv,sm511_2,13,13,0,1,13.0
u1769713059748.csv,sm521_1,5,3,2,1,5.0
u1769713059748.csv,sm531_2,5,3,2,1,5.0
u1769713059748.csv,sm541_1,12,0,12,1,12.0
u1769713059748.csv,sm543_2,0,0,0,1,0.0
u1769713059748.csv,sm611_2,8,0,8,1,8.0
u1769714746052.csv,comprehension_check,0,0,0,1,0.0
u1769714746052.csv,experiment,0,0,0,1,0.0
u1769714746052.csv,s111_1,0,0,0,1,0.0
u1769714746052.csv,sm111_1,11,11,0,1,11.0
u1769714746052.csv,sm112_1,5,1,4,1,5.0
u1769714746052.csv,sm211_2,6,1,5,1,6.0
u1769714746052.csv,sm341_2,11,0,11,1,11.0
u1769714746052.csv,sm351_1,10,0,10,1,10.0
u1769714746052.csv,sm361_1,11,1,10,1,11.0
u1769714746052.csv,sm421_2,15,1,14,1,15.0
u1769714746052.csv,sm431_2,6,6,0,1,6.0
u1769714746052.csv,sm511_1,23,1,22,1,23.0
u1769714746052.csv,sm521_2,12,12,0,1,12.0
u1769714746052.csv,sm543_1,0,0,0,1,0.0
u1769714746052.csv,sm611_1,9,1,8,1,9.0
u1770039756254.csv,comprehension_check,0,0,0,1,0.0
u1770039756254.csv,experiment,0,0,0,1,0.0
u1770039756254.csv,s111_1,0,0,0,1,0.0
u1770039756254.csv,sm111_1,8,0,8,1,8.0
u1770039756254.csv,sm112_1,14,1,13,1,14.0
u1770039756254.csv,sm221_1,8,8,0,1,8.0
u1770039756254.csv,sm311_2,3,3,0,1,3.0
u1770039756254.csv,sm321_2,11,2,9,1,11.0
u1770039756254.csv,sm331_1,7,0,7,1,7.0
u1770039756254.csv,sm371_2,0,0,0,1,0.0
u1770039756254.csv,sm411_2,10,5,5,1,10.0
u1770039756254.csv,sm431_1,6,6,0,1,6.0
u1770039756254.csv,sm531_2,9,1,8,1,9.0
u1770039756254.csv,sm543_2,0,0,0,1,0.0
u1770039756254.csv,sm612_2,12,1,11,1,12.0
u1769713219723.csv,comprehension_check,0,0,0,1,0.0
u1769713219723.csv,experiment,0,0,0,1,0.0
u1769713219723.csv,s111_1,0,0,0,1,0.0
u1769713219723.csv,sm111_1,9,2,7,1,9.0
u1769713219723.csv,sm112_1,14,1,13,1,14.0
u1769713219723.csv,sm221_2,6,2,4,1,6.0
u1769713219723.csv,sm341_1,11,0,11,1,11.0
u1769713219723.csv,sm361_2,10,0,10,1,10.0
u1769713219723.csv,sm371_1,0,0,0,1,0.0
u1769713219723.csv,sm411_1,13,0,13,1,13.0
u1769713219723.csv,sm432_2,0,0,0,1,0.0
u1769713219723.csv,sm511_2,23,0,23,1,23.0
u1769713219723.csv,sm521_1,19,0,19,1,19.0
u1769713219723.csv,sm541_2,12,0,12,1,12.0
u1769713219723.csv,sm612_1,12,1,11,1,12.0
u1770137715527.csv,comprehension_check,0,0,0,1,0.0
u1770137715527.csv,experiment,0,0,0,1,0.0
u1770137715527.csv,s111_1,0,0,0,1,0.0
u1770137715527.csv,sm111_1,25,25,0,1,25.0
u1770137715527.csv,sm112_1,38,18,20,1,38.0
u1770137715527.csv,sm211_1,6,0,6,1,6.0
u1770137715527.csv,sm321_1,11,1,10,1,11.0
u1770137715527.csv,sm331_1,10,0,10,1,10.0
u1770137715527.csv,sm341_2,19,0,19,1,19.0
u1770137715527.csv,sm351_2,10,0,10,1,10.0
u1770137715527.csv,sm411_2,11,6,5,1,11.0
u1770137715527.csv,sm421_1,9,9,0,1,9.0
u1770137715527.csv,sm432_1,10,0,10,1,10.0
u1770137715527.csv,sm543_1,0,0,0,1,0.0
u1770137715527.csv,sm612_2,11,0,11,1,11.0
u1770138016382.csv,comprehension_check,0,0,0,1,0.0
u1770138016382.csv,experiment,0,0,0,1,0.0
u1770138016382.csv,s111_1,0,0,0,1,0.0
u1770138016382.csv,sm111_1,24,24,0,1,24.0
u1770138016382.csv,sm112_1,1,1,0,1,1.0
u1770138016382.csv,sm211_2,5,0,5,1,5.0
u1770138016382.csv,sm341_2,7,3,4,1,7.0
u1770138016382.csv,sm351_1,15,6,9,1,15.0
u1770138016382.csv,sm361_1,11,1,10,1,11.0
u1770138016382.csv,sm421_2,14,1,13,1,14.0
u1770138016382.csv,sm431_2,10,1,9,1,10.0
u1770138016382.csv,sm511_1,9,1,8,1,9.0
u1770138016382.csv,sm521_2,10,10,0,1,10.0
u1770138016382.csv,sm543_1,0,0,0,1,0.0
u1770138016382.csv,sm611_1,2,2,0,1,2.0
u1769726380923.csv,comprehension_check,0,0,0,1,0.0
u1769726380923.csv,experiment,0,0,0,1,0.0
u1769726380923.csv,s111_1,0,0,0,1,0.0
u1769726380923.csv,sm111_1,8,0,8,1,8.0
u1769726380923.csv,sm112_1,5,1,4,1,5.0
u1769726380923.csv,sm221_2,4,0,4,1,4.0
u1769726380923.csv,sm341_1,11,0,11,1,11.0
u1769726380923.csv,sm361_2,10,0,10,1,10.0
u1769726380923.csv,sm371_1,0,0,0,1,0.0
u1769726380923.csv,sm411_1,13,0,13,1,13.0
u1769726380923.csv,sm432_2,9,0,9,1,9.0
u1769726380923.csv,sm511_2,13,13,0,1,13.0
u1769726380923.csv,sm521_1,19,1,18,1,19.0
u1769726380923.csv,sm541_2,12,0,12,1,12.0
u1769726380923.csv,sm612_1,11,0,11,1,11.0
u1769715727004.csv,comprehension_check,0,0,0,1,0.0
u1769715727004.csv,experiment,0,0,0,1,0.0
u1769715727004.csv,s111_1,0,0,0,1,0.0
u1769715727004.csv,sm111_1,50,25,25,1,50.0
u1769715727004.csv,sm112_1,4,0,4,1,4.0
u1769715727004.csv,sm321_1,7,0,7,1,7.0
u1769715727004.csv,sm331_1,21,12,9,1,21.0
u1769715727004.csv,sm341_2,6,0,6,1,6.0
u1769715727004.csv,sm371_1,0,0,0,1,0.0
u1769715727004.csv,sm411_1,19,8,11,1,19.0
u1769715727004.csv,sm432_1,7,0,7,1,7.0
u1769715727004.csv,sm531_2,6,0,6,1,6.0
u1769715727004.csv,sm541_1,19,19,0,1,19.0
u1769715727004.csv,sm543_1,18,18,0,1,18.0
u1769715727004.csv,sm612_1,8,0,8,1,8.0
u1770039618931.csv,comprehension_check,0,0,0,1,0.0
u1770039618931.csv,experiment,0,0,0,1,0.0
u1770039618931.csv,s111_1,0,0,0,1,0.0
u1770039618931.csv,sm111_1,1,1,0,1,1.0
u1770039618931.csv,sm112_1,4,0,4,1,4.0
u1770039618931.csv,sm221_2,3,0,3,1,3.0
u1770039618931.csv,sm341_1,12,1,11,1,12.0
u1770039618931.csv,sm361_2,4,4,0,1,4.0
u1770039618931.csv,sm371_1,0,0,0,1,0.0
u1770039618931.csv,sm411_1,15,2,13,1,15.0
u1770039618931.csv,sm432_2,4,0,4,1,4.0
u1770039618931.csv,sm511_2,0,0,0,1,0.0
u1770039618931.csv,sm521_1,6,6,0,1,6.0
u1770039618931.csv,sm541_2,5,0,5,1,5.0
u1770039618931.csv,sm612_1,2,2,0,1,2.0
u1769713424200.csv,comprehension_check,0,0,0,1,0.0
u1769713424200.csv,experiment,0,0,0,1,0.0
u1769713424200.csv,s111_1,0,0,0,1,0.0
u1769713424200.csv,sm111_1,0,0,0,1,0.0
u1769713424200.csv,sm112_1,0,0,0,1,0.0
u1769713424200.csv,sm311_1,29,20,9,1,29.0
u1769713424200.csv,sm321_1,12,12,0,1,12.0
u1769713424200.csv,sm331_2,16,16,0,1,16.0
u1769713424200.csv,sm351_2,10,0,10,1,10.0
u1769713424200.csv,sm411_1,13,0,13,1,13.0
u1769713424200.csv,sm421_1,10,10,0,1,10.0
u1769713424200.csv,sm432_1,10,0,10,1,10.0
u1769713424200.csv,sm531_1,8,0,8,1,8.0
u1769713424200.csv,sm541_1,12,0,12,1,12.0
u1769713424200.csv,sm612_1,11,0,11,1,11.0
u1769713936110.csv,comprehension_check,0,0,0,1,0.0
u1769713936110.csv,experiment,0,0,0,1,0.0
u1769713936110.csv,s111_1,0,0,0,1,0.0
u1769713936110.csv,sm111_1,15,15,0,1,15.0
u1769713936110.csv,sm112_1,34,18,16,1,34.0
u1769713936110.csv,sm211_1,2,0,2,1,2.0
u1769713936110.csv,sm221_2,4,0,4,1,4.0
u1769713936110.csv,sm331_2,7,0,7,1,7.0
u1769713936110.csv,sm341_1,11,0,11,1,11.0
u1769713936110.csv,sm361_1,10,0,10,1,10.0
u1769713936110.csv,sm371_1,0,0,0,1,0.0
u1769713936110.csv,sm432_2,16,16,0,1,16.0
u1769713936110.csv,sm511_1,9,0,9,1,9.0
u1769713936110.csv,sm521_2,12,12,0,1,12.0
u1769713936110.csv,sm611_2,8,0,8,1,8.0
u1770041474434.csv,comprehension_check,0,0,0,1,0.0
u1770041474434.csv,experiment,0,0,0,1,0.0
u1770041474434.csv,s111_1,0,0,0,1,0.0
u1770041474434.csv,sm111_1,0,0,0,1,0.0
u1770041474434.csv,sm112_1,0,0,0,1,0.0
u1770041474434.csv,sm211_1,0,0,0,1,0.0
u1770041474434.csv,sm221_2,0,0,0,1,0.0
u1770041474434.csv,sm331_2,0,0,0,1,0.0
u1770041474434.csv,sm341_1,0,0,0,1,0.0
