file,level,observe_count,agent2_count,agent3_count,activation_count,mean_observe_per_activation
u1770039466431.csv,comprehension_check,0,0,0,1,0.0
u1770039466431.csv,experiment,0,0,0,1,0.0
u1770039466431.csv,s111_1,0,0,0,1,0.0
u1770039466431.csv,sm111_1,0,0,0,1,0.0
u1770039466431.csv,sm112_1,0,0,0,1,0.0
u1770039466431.csv,sm331_2,7,0,7,1,7.0
u1770039466431.csv,sm341_1,4,0,4,1,4.0
u1770039466431.csv,sm351_2,11,11,0,1,11.0
u1770039466431.csv,sm371_2,0,0,0,1,0.0
u1770039466431.csv,sm411_2,5,5,0,1,5.0
u1770039466431.csv,sm421_1,9,9,0,1,9.0
u1770039466431.csv,sm431_1,6,6,0,1,6.0
u1770039466431.csv,sm531_1,3,3,0,1,3.0
u1770039466431.csv,sm543_2,0,0,0,1,0.0
u1770039466431.csv,sm612_2,12,1,11,1,12.0
u1770137154003.csv,comprehension_check,0,0,0,1,0.0
u1770137154003.csv,experiment,0,0,0,1,0.0
u1770137154003.csv,s111_1,0,0,0,1,0.0
u1770137154003.csv,sm111_1,10,2,8,1,10.0
u1770137154003.csv,sm112_1,15,2,13,1,15.0
u1770137154003.csv,sm331_2,5,0,5,1,5.0
u1770137154003.csv,sm341_1,12,1,11,1,12.0
u1770137154003.csv,sm351_2,9,0,9,1,9.0
u1770137154003.csv,sm371_2,0,0,0,1,0.0
u1770137154003.csv,sm411_2,10,0,10,1,10.0
u1770137154003.csv,sm421_1,9,9,0,1,9.0
u1770137154003.csv,sm431_1,6,6,0,1,6.0
u1770137154003.csv,sm531_1,3,3,0,1,3.0
u1770137154003.csv,sm543_2,0,0,0,1,0.0
u1770137154003.csv,sm612_2,11,0,11,1,11.0
u1770064140174.csv,comprehension_check,0,0,0,1,0.0
u1770064140174.csv,experiment,0,0,0,1,0.0
u1770064140174.csv,s111_1,0,0,0,1,0.0
u1770064140174.csv,sm111_1,8,0,8,1,8.0
u1770064140174.csv,sm112_1,15,2,13,1,15.0
u1770064140174.csv,sm211_2,5,0,5,1,5.0
u1770064140174.csv,sm341_2,8,8,0,1,8.0
u1770064140174.csv,sm351_1,9,0,9,1,9.0
u1770064140174.csv,sm361_1,11,1,10,1,11.0
u1770064140174.csv,sm421_2,10,1,9,1,10.0
u1770064140174.csv,sm431_2,9,1,8,1,9.0
u1770064140174.csv,sm511_1,23,1,22,1,23.0
u1770064140174.csv,sm521_2,10,10,0,1,10.0
u1770064140174.csv,sm543_1,0,0,0,1,0.0
u1770064140174.csv,sm611_1,2,2,0,1,2.0
u1770137885384.csv,comprehension_check,0,0,0,1,0.0
u1770137885384.csv,experiment,0,0,0,1,0.0
u1770137885384.csv,s111_1,0,0,0,1,0.0
u1770137885384.csv,sm111_1,9,1,8,1,9.0
u1770137885384.csv,sm112_1,14,1,13,1,14.0
u1770137885384.csv,sm221_2,3,0,3,1,3.0
u1770137885384.csv,sm341_1,17,6,11,1,17.0
u1770137885384.csv,sm361_2,4,4,0,1,4.0
u1770137885384.csv,sm371_1,0,0,0,1,0.0
u1770137885384.csv,sm411_1,13,0,13,1,13.0
u1770137885384.csv,sm432_2,9,0,9,1,9.0
u1770137885384.csv,sm511_2,22,0,22,1,22.0
u1770137885384.csv,sm521_1,19,0,19,1,19.0
u1770137885384.csv,sm541_2,12,0,12,1,12.0
u1770137885384.csv,sm612_1,11,0,11,1,11.0
u1770057875776.csv,comprehension_check,0,0,0,1,0.0
u1770057875776.csv,experiment,0,0,0,1,0.0
u1770057875776.csv,s111_1,0,0,0,1,0.0
u1770057875776.csv,sm111_1,0,0,0,1,0.0
u1770057875776.csv,sm112_1,1,1,0,1,1.0
u1770057875776.csv,sm321_1,9,0,9,1,9.0
u1770057875776.csv,sm331_1,5,0,5,1,5.0
u1770057875776.csv,sm341_2,12,0,12,1,12.0
u1770057875776.csv,sm371_1,0,0,0,1,0.0
u1770057875776.csv,sm411_1,15,2,13,1,15.0
u1770057875776.csv,sm432_1,9,0,9,1,9.0
u1770057875776.csv,sm531_2,2,0,2,1,2.0
u1770057875776.csv,sm541_1,11,0,11,1,11.0
u1770057875776.csv,sm543_1,0,0,0,1,0.0
u1770057875776.csv,sm612_1,11,0,11,1,11.0
u1770057431769.csv,comprehension_check,0,0,0,1,0.0
u1770057431769.csv,experiment,0,0,0,1,0.0
u1770057431769.csv,s111_1,0,0,0,1,0.0
u1770057431769.csv,sm111_1,50,25,25,1,50.0
u1770057431769.csv,sm112_1,43,18,25,1,43.0
u1770057431769.csv,sm221_1,3,0,3,1,3.0
u1770057431769.csv,sm311_2,8,0,8,1,8.0
u1770057431769.csv,sm321_2,9,0,9,1,9.0
u1770057431769.csv,sm331_1,6,0,6,1,6.0
u1770057431769.csv,sm371_2,0,0,0,1,0.0
u1770057431769.csv,sm411_2,5,5,0,1,5.0
u1770057431769.csv,sm431_1,6,6,0,1,6.0
u1770057431769.csv,sm531_2,7,1,6,1,7.0
u1770057431769.csv,sm543_2,0,0,0,1,0.0
u1770057431769.csv,sm612_2,13,2,11,1,13.0
u1770139207159.csv,comprehension_check,0,0,0,1,0.0
u1770139207159.csv,experiment,0,0,0,1,0.0
u1770139207159.csv,s111_1,0,0,0,1,0.0
u1770139207159.csv,sm111_1,25,25,0,1,25.0
u1770139207159.csv,sm112_1,20,7,13,1,20.0
u1770139207159.csv,sm221_1,4,1,3,1,4.0
u1770139207159.csv,sm311_2,3,3,0,1,3.0
u1770139207159.csv,sm371_2,0,0,0,1,0.0
u1770139207159.csv,sm431_1,6,6,0,1,6.0
u1770139207159.csv,sm511_2,13,13,0,1,13.0
u1770139207159.csv,sm521_1,20,1,19,1,20.0
u1770139207159.csv,sm531_2,9,1,8,1,9.0
u1770139207159.csv,sm541_1,5,5,0,1,5.0
u1770139207159.csv,sm543_2,0,0,0,1,0.0
u1770139207159.csv,sm611_2,9,1,8,1,9.0
u1770057795202.csv,comprehension_check,0,0,0,1,0.0
u1770057795202.csv,experiment,0,0,0,1,0.0
u1770057795202.csv,s111_1,0,0,0,1,0.0
u1770057795202.csv,sm111_1,9,1,8,1,9.0
u1770057795202.csv,sm112_1,15,2,13,1,15.0
u1770057795202.csv,sm311_1,13,5,8,1,13.0
u1770057795202.csv,sm321_1,9,0,9,1,9.0
u1770057795202.csv,sm331_2,5,0,5,1,5.0
u1770057795202.csv,sm351_2,9,0,9,1,9.0
u1770057795202.csv,sm411_1,14,1,13,1,14.0
u1770057795202.csv,sm421_1,8,8,0,1,8.0
u1770057795202.csv,sm432_1,9,0,9,1,9.0
u1770057795202.csv,sm531_1,3,3,0,1,3.0
u1770057795202.csv,sm541_1,12,0,12,1,12.0
u1770057795202.csv,sm612_1,11,0,11,1,11.0
u1770057983905.csv,comprehension_check,0,0,0,1,0.0
u1770057983905.csv,experiment,0,0,0,1,0.0
u1770057983905.csv,s111_1,0,0,0,1,0.0
u1770057983905.csv,sm111_1,50,25,25,1,50.0
u1770057983905.csv,sm112_1,13,5,8,1,13.0
u1770057983905.csv,sm211_2,12,7,5,1,12.0
u1770057983905.csv,sm311_1,15,3,12,1,15.0
u1770057983905.csv,sm321_2,10,1,9,1,10.0
u1770057983905.csv,sm351_1,9,0,9,1,9.0
u1770057983905.csv,sm361_2,6,5,1,1,6.0
u1770057983905.csv,sm421_2,15,1,14,1,15.0
u1770057983905.csv,sm431_2,10,1,9,1,10.0
u1770057983905.csv,sm531_1,3,3,0,1,3.0
u1770057983905.csv,sm541_2,15,0,15,1,15.0
u1770057983905.csv,sm611_1,4,4,0,1,4.0
u1770138686064.csv,comprehension_check,0,0,0,1,0.0
u1770138686064.csv,experiment,0,0,0,1,0.0
u1770138686064.csv,s111_1,0,0,0,1,0.0
u1770138686064.csv,sm111_1,49,25,24,1,49.0
u1770138686064.csv,sm112_1,18,1,17,1,18.0
u1770138686064.csv,sm311_1,10,1,9,1,10.0
u1770138686064.csv,sm321_1,9,0,9,1,9.0
u1770138686064.csv,sm331_2,7,0,7,1,7.0
u1770138686064.csv,sm351_2,8,0,8,1,8.0
u1770138686064.csv,sm411_1,13,1,12,1,13.0
u1770138686064.csv,sm421_1,8,8,0,1,8.0
u1770138686064.csv,sm432_1,9,0,9,1,9.0
u1770138686064.csv,sm531_1,3,3,0,1,3.0
u1770138686064.csv,sm541_1,12,0,12,1,12.0
u1770138686064.csv,sm612_1,2,2,0,1,2.0
u1770139915843.csv,comprehension_check,0,0,0,1,0.0
u1770139915843.csv,experiment,0,0,0,1,0.0
u1770139915843.csv,s111_1,0,0,0,1,0.0
u1770139915843.csv,sm111_1,21,17,4,1,21.0
u1770139915843.csv,sm112_1,1,0,1,1,1.0
u1770139915843.csv,sm311_1,0,0,0,1,0.0
u1770139915843.csv,sm321_1,0,0,0,1,0.0
u1770139915843.csv,sm331_2,0,0,0,1,0.0
u1770139915843.csv,sm351_2,0,0,0,1,0.0
u1770139915843.csv,sm411_1,0,0,0,1,0.0
u1770139915843.csv,sm421_1,9,9,0,1,9.0
u1770139915843.csv,sm432_1,0,0,0,1,0.0
u1770139915843.csv,sm531_1,0,0,0,1,0.0
u1770139915843.csv,sm541_1,0,0,0,1,0.0
u1770139915843.csv,sm612_1,0,0,0,1,0.0
u1770045842219.csv,comprehension_check,0,0,0,1,0.0
u1770045842219.csv,experiment,0,0,0,1,0.0
u1770045842219.csv,s111_1,0,0,0,1,0.0
u1770045842219.csv,sm111_1,0,0,0,1,0.0
u1770045842219.csv,sm112_1,0,0,0,1,0.0
u1770045842219.csv,sm311_1,0,0,0,1,0.0
u1770045842219.csv,sm321_1,0,0,0,1,0.0
u1770045842219.csv,sm331_2,0,0,0,1,0.0
u1770045842219.csv,sm351_2,0,0,0,1,0.0
u1770045842219.csv,sm411_1,14,14,0,1,14.0
u1770045842219.csv,sm421_1,0,0,0,1,0.0
u1770045842219.csv,sm432_1,0,0,0,1,0.0
u1770045842219.csv,sm531_1,0,0,0,1,0.0
u1770045842219.csv,sm541_1,0,0,0,1,0.0
u1770045842219.csv,sm612_1,0,0,0,1,0.0
u1770041073614.csv,comprehension_check,0,0,0,1,0.0
u1770041073614.csv,experiment,0,0,0,1,0.0
u1770041073614.csv,s111_1,0,0,0,1,0.0
u1770041073614.csv,sm111_1,1,1,0,1,1.0
u1770041073614.csv,sm112_1,17,17,0,1,17.0
u1770041073614.csv,sm331_2,1,1,0,1,1.0
u1770041073614.csv,sm341_1,0,0,0,1,0.0
u1770041073614.csv,sm351_2,0,0,0,1,0.0
u1770041073614.csv,sm371_2,0,0,0,1,0.0
u1770041073614.csv,sm411_2,0,0,0,1,0.0
u1770041073614.csv,sm421_1,8,8,0,1,8.0
u1770041073614.csv,sm431_1,6,6,0,1,6.0
u1770041073614.csv,sm531_1,0,0,0,1,0.0
u1770041073614.csv,sm543_2,0,0,0,1,0.0
u1770041073614.csv,sm612_2,1,1,0,1,1.0
u1770050494298.csv,comprehension_check,0,0,0,1,0.0
u1770050494298.csv,experiment,0,0,0,1,0.0
u1770050494298.csv,s111_1,0,0,0,1,0.0
u1770050494298.csv,sm111_1,11,11,0,1,11.0
u1770050494298.csv,sm112_1,15,2,13,1,15.0
u1770050494298.csv,sm211_1,5,0,5,1,5.0
u1770050494298.csv,sm221_2,3,0,3,1,3.0
u1770050494298.csv,sm331_2,0,0,0,1,0.0
u1770050494298.csv,sm341_1,11,0,11,1,11.0
u1770050494298.csv,sm361_1,11,1,10,1,11.0
u1770050494298.csv,sm371_1,0,0,0,1,0.0
u1770050494298.csv,sm432_2,14,0,14,1,14.0
u1770050494298.csv,sm511_1,7,1,6,1,7.0
u1770050494298.csv,sm521_2,10,10,0,1,10.0
u1770050494298.csv,sm611_2,9,1,8,1,9.0
u1770058293763.csv,comprehension_check,0,0,0,1,0.0
u1770058293763.csv,experiment,0,0,0,1,0.0
u1770058293763.csv,s111_1,0,0,0,1,0.0
u1770058293763.csv,sm111_1,49,25,24,1,49.0
u1770058293763.csv,sm112_1,0,0,0,1,0.0
u1770058293763.csv,sm211_2,5,0,5,1,5.0
u1770058293763.csv,sm341_2,11,0,11,1,11.0
u1770058293763.csv,sm351_1,11,2,9,1,11.0
u1770058293763.csv,sm361_1,10,1,9,1,10.0
u1770058293763.csv,sm421_2,17,3,14,1,17.0
u1770058293763.csv,sm431_2,10,1,9,1,10.0
u1770058293763.csv,sm511_1,31,6,25,1,31.0
u1770058293763.csv,sm521_2,10,10,0,1,10.0
u1770058293763.csv,sm543_1,0,0,0,1,0.0
u1770058293763.csv,sm611_1,2,2,0,1,2.0
u1770139350458.csv,comprehension_check,0,0,0,1,0.0
u1770139350458.csv,experiment,0,0,0,1,0.0
u1770139350458.csv,s111_1,0,0,0,1,0.0
u1770139350458.csv,sm111_1,9,0,9,1,9.0
u1770139350458.csv,sm112_1,28,17,11,1,28.0
u1770139350458.csv,sm211_1,5,0,5,1,5.0
u1770139350458.csv,sm321_1,0,0,0,1,0.0
u1770139350458.csv,sm331_1,7,0,7,1,7.0
u1770139350458.csv,sm341_2,11,0,11,1,11.0
u1770139350458.csv,sm351_2,9,0,9,1,9.0
u1770139350458.csv,sm411_2,12,0,12,1,12.0
u1770139350458.csv,sm421_1,14,0,14,1,14.0
u1770139350458.csv,sm432_1,9,0,9,1,9.0
u1770139350458.csv,sm543_1,0,0,0,1,0.0
u1770139350458.csv,sm612_2,12,1,11,1,12.0
u1770039960079.csv,comprehension_check,0,0,0,1,0.0
u1770039960079.csv,experiment,0,0,0,1,0.0
u1770039960079.csv,s111_1,0,0,0,1,0.0
u1770039960079.csv,sm111_1,8,0,8,1,8.0
u1770039960079.csv,sm112_1,14,1,13,1,14.0
u1770039960079.csv,sm321_1,9,0,9,1,9.0
u1770039960079.csv,sm331_1,5,0,5,1,5.0
u1770039960079.csv,sm341_2,7,3,4,1,7.0
u1770039960079.csv,sm371_1,0,0,0,1,0.0
u1770039960079.csv,sm411_1,14,1,13,1,14.0
u1770039960079.csv,sm432_1,9,0,9,1,9.0
u1770039960079.csv,sm531_2,17,1,16,1,17.0
u1770039960079.csv,sm541_1,5,5,0,1,5.0
u1770039960079.csv,sm543_1,0,0,0,1,0.0
u1770039960079.csv,sm612_1,2,2,0,1,2.0
u1770139383198.csv,comprehension_check,0,0,0,1,0.0
u1770139383198.csv,experiment,0,0,0,1,0.0
u1770139383198.csv,s111_1,0,0,0,1,0.0
u1770139383198.csv,sm111_1,14,14,0,1,14.0
u1770139383198.csv,sm112_1,14,1,13,1,14.0
u1770139383198.csv,sm221_2,6,0,6,1,6.0
u1770139383198.csv,sm341_1,12,1,11,1,12.0
u1770139383198.csv,sm361_2,5,5,0,1,5.0
u1770139383198.csv,sm371_1,5,5,0,1,5.0
u1770139383198.csv,sm411_1,14,1,13,1,14.0
u1770139383198.csv,sm432_2,10,0,10,1,10.0
u1770139383198.csv,sm511_2,13,13,0,1,13.0
u1770139383198.csv,sm521_1,20,1,19,1,20.0
u1770139383198.csv,sm541_2,21,1,20,1,21.0
u1770139383198.csv,sm612_1,3,3,0,1,3.0
u1770051185100.csv,comprehension_check,0,0,0,1,0.0
u1770051185100.csv,experiment,0,0,0,1,0.0
u1770051185100.csv,s111_1,0,0,0,1,0.0
u1770051185100.csv,sm111_1,50,25,25,1,50.0
u1770051185100.csv,sm112_1,18,18,0,1,18.0
u1770051185100.csv,sm211_2,0,0,0,1,0.0
u1770051185100.csv,sm341_2,0,0,0,1,0.0
u1770051185100.csv,sm351_1,0,0,0,1,0.0
u1770051185100.csv,sm361_1,18,9,9,1,18.0
u1770051185100.csv,sm421_2,4,4,0,1,4.0
u1770051185100.csv,sm431_2,0,0,0,1,0.0
u1770051185100.csv,sm511_1,26,6,20,1,26.0
u1770051185100.csv,sm521_2,0,0,0,1,0.0
u1770051185100.csv,sm543_1,0,0,0,1,0.0
u1770051185100.csv,sm611_1,2,2,0,1,2.0
u1770057587444.csv,comprehension_check,0,0,0,1,0.0
u1770057587444.csv,experiment,0,0,0,1,0.0
u1770057587444.csv,s111_1,0,0,0,1,0.0
u1770057587444.csv,sm111_1,21,4,17,1,21.0
u1770057587444.csv,sm112_1,15,2,13,1,15.0
u1770057587444.csv,sm221_1,0,0,0,1,0.0
u1770057587444.csv,sm311_2,3,3,0,1,3.0
u1770057587444.csv,sm371_2,0,0,0,1,0.0
u1770057587444.csv,sm431_1,6,6,0,1,6.0
u1770057587444.csv,sm511_2,13,13,0,1,13.0
u1770057587444.csv,sm521_1,20,1,19,1,20.0
u1770057587444.csv,sm531_2,10,1,9,1,10.0
u1770057587444.csv,sm541_1,5,5,0,1,5.0
u1770057587444.csv,sm543_2,0,0,0,1,0.0
u1770057587444.csv,sm611_2,0,0,0,1,0.0
u1770060796376.csv,comprehension_check,0,0,0,1,0.0
u1770060796376.csv,experiment,0,0,0,1,0.0
u1770060796376.csv,s111_1,0,0,0,1,0.0
u1770060796376.csv,sm111_1,13,13,0,1,13.0
u1770060796376.csv,sm112_1,1,1,0,1,1.0
u1770060796376.csv,sm211_1,0,0,0,1,0.0
u1770060796376.csv,sm321_1,0,0,0,1,0.0
u1770060796376.csv,sm331_1,1,1,0,1,1.0
u1770060796376.csv,sm341_2,8,8,0,1,8.0
u1770060796376.csv,sm351_2,0,0,0,1,0.0
u1770060796376.csv,sm411_2,5,5,0,1,5.0
u1770060796376.csv,sm421_1,50,25,25,1,50.0
u1770060796376.csv,sm432_1,0,0,0,1,0.0
u1770060796376.csv,sm543_1,0,0,0,1,0.0
u1770060796376.csv,sm612_2,1,1,0,1,1.0
u1770051460768.csv,comprehension_check,0,0,0,1,0.0
u1770051460768.csv,experiment,0,0,0,1,0.0
