Session ID,u1763658847348
Completed At,2025-11-20 17:37:52.883Z
Created At,2025-11-20 17:14:07.348Z

User Data
prolificId,5e09ffd8fa3d102a583771c1
age,37
gender,female
timestamp,1763660272603

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:17:39.030Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:37:41.940Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:14:07.449Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 17:14:07.503Z,LEVEL_START,,,,,,,,,,,,,,,
2025-11-20 17:18:40.062Z,GAME_ACTION,up,5.0,7.0,,,,,,,,,,,,
2025-11-20 17:18:41.204Z,GAME_ACTION,up,5.0,6.0,,,,,,,,,,,,
2025-11-20 17:18:43.164Z,GAME_ACTION,left,5.0,5.0,,,,,,,,,,,,
2025-11-20 17:18:43.700Z,GAME_ACTION,left,4.0,5.0,,,,,,,,,,,,
2025-11-20 17:18:44.180Z,GAME_ACTION,left,3.0,5.0,,,,,,,,,,,,
2025-11-20 17:18:44.652Z,GAME_ACTION,left,2.0,5.0,,,,,,,,,,,,
2025-11-20 17:18:44.652Z,INTERACTION,,2.0,5.0,,,,,,,,,,,wizard_interaction,
2025-11-20 17:18:47.022Z,GAME_ACTION,right,2.0,5.0,,,,,,,,,,,,
