Session ID,u1760485052420
Completed At,2025-10-14 23:50:30.505Z
Created At,2025-10-14 23:37:32.420Z

User Data
prolificId,663bc31529719b8501c52820
age,32
gender,male
feedback,N/A
timestamp,1760485919728

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-14 23:40:44.757Z,INTERACTION,,,,,,,,,comprehension_check,passed

Level: new_s111_1
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-14 23:37:32.564Z,LEVEL_START,,,,,,,,,,
2025-10-14 23:41:03.870Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-14 23:41:04.626Z,AGENT_OBSERVE,,5.0,7.0,5.0,6.0,,experienced1,,,
2025-10-14 23:41:05.623Z,AGENT_OBSERVE,,5.0,7.0,5.0,7.0,,experienced1,,,
2025-10-14 23:41:07.186Z,AGENT_OBSERVE,,5.0,7.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:12.958Z,GAME_ACTION,up,5.0,7.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:13.708Z,GAME_ACTION,up,5.0,6.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:15.272Z,GAME_ACTION,left,5.0,5.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:15.726Z,GAME_ACTION,left,4.0,5.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:16.745Z,GAME_ACTION,left,3.0,5.0,5.0,8.0,,experienced1,,,
2025-10-14 23:41:33.749Z,AGENT_OBSERVE,,2.0,5.0,5.0,9.0,,experienced1,,,
2025-10-14 23:41:36.275Z,GAME_ACTION,left,2.0,5.0,5.0,9.0,,experienced1,,,
2025-10-14 23:41:36.276Z,INTERACTION,,2.0,5.0,5.0,9.0,,experienced1,,wizard_interaction,
2025-10-14 23:41:37.796Z,GAME_ACTION,right,2.0,5.0,5.0,9.0,,experienced1,,,
2025-10-14 23:41:38.298Z,GAME_ACTION,right,3.0,5.0,5.0,9.0,,experienced1,,,
