Session ID,u1761065328860
Completed At,2025-10-21 17:01:41.927Z
Created At,2025-10-21 16:48:48.860Z

User Data
prolificId,643480e93c33701dfe923abd
age,54
gender,female
timestamp,1761066101774

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 16:52:06.417Z,INTERACTION,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 17:01:33.538Z,EXPERIMENT_COMPLETE,,,,,,,,,,

Level: mod_s111_1
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 16:48:48.951Z,LEVEL_START,,,,,,,,,,
2025-10-21 16:52:19.468Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-21 16:52:21.029Z,AGENT_OBSERVE,,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:52:23.819Z,AGENT_OBSERVE,,5.0,7.0,7.0,5.0,,experienced1,,,
2025-10-21 16:52:26.087Z,GAME_ACTION,right,5.0,7.0,7.0,5.0,,experienced1,,,
2025-10-21 16:52:28.547Z,AGENT_OBSERVE,,5.0,7.0,8.0,5.0,,experienced1,,,
2025-10-21 16:52:29.083Z,AGENT_OBSERVE,,5.0,7.0,8.0,5.0,,experienced1,,,
2025-10-21 16:52:29.212Z,AGENT_OBSERVE,,5.0,7.0,7.0,5.0,,experienced1,,,
2025-10-21 16:52:34.871Z,GAME_ACTION,left,5.0,7.0,7.0,5.0,,experienced1,,,
2025-10-21 16:52:36.849Z,AGENT_OBSERVE,,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:52:36.947Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-21 16:52:38.571Z,GAME_ACTION,down,5.0,7.0,5.0,5.0,,experienced1,,,
