Session ID,u1761065042429
Completed At,2025-10-21 17:04:02.829Z
Created At,2025-10-21 16:44:02.429Z

User Data
prolificId,67ddcc6cfc53ee0415e0db0e
age,37
gender,male
timestamp,1761066237009

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 16:48:24.785Z,INTERACTION,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 17:03:42.717Z,EXPERIMENT_COMPLETE,,,,,,,,,,

Level: mod_s111_1
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-21 16:44:03.957Z,LEVEL_START,,,,,,,,,,
2025-10-21 16:48:40.814Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-21 16:48:46.087Z,AGENT_OBSERVE,,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:48:49.016Z,GAME_ACTION,down,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:00.008Z,GAME_ACTION,up,5.0,8.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:00.850Z,GAME_ACTION,up,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:01.049Z,GAME_ACTION,up,5.0,6.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:01.281Z,GAME_ACTION,up,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:01.511Z,GAME_ACTION,up,5.0,4.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:04.521Z,GAME_ACTION,right,5.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:04.739Z,GAME_ACTION,right,6.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:07.286Z,GAME_ACTION,left,7.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:07.489Z,GAME_ACTION,left,6.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:07.802Z,GAME_ACTION,left,5.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:08.026Z,GAME_ACTION,left,4.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:10.297Z,GAME_ACTION,right,3.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:10.814Z,GAME_ACTION,right,4.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:11.358Z,GAME_ACTION,right,5.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:13.221Z,GAME_ACTION,left,6.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:15.380Z,GAME_ACTION,down,5.0,3.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:15.593Z,GAME_ACTION,down,5.0,4.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:15.856Z,GAME_ACTION,down,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:16.037Z,GAME_ACTION,down,5.0,6.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:16.204Z,GAME_ACTION,down,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:16.421Z,GAME_ACTION,down,5.0,8.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:16.790Z,GAME_ACTION,down,5.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:18.327Z,GAME_ACTION,right,5.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:18.566Z,GAME_ACTION,right,6.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:18.770Z,GAME_ACTION,right,7.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:18.984Z,GAME_ACTION,right,7.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:19.197Z,GAME_ACTION,right,7.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:19.416Z,GAME_ACTION,right,7.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:25.176Z,GAME_ACTION,left,7.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:25.621Z,GAME_ACTION,left,6.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:25.943Z,GAME_ACTION,left,5.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:27.845Z,GAME_ACTION,right,4.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:29.183Z,GAME_ACTION,up,5.0,9.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:30.048Z,GAME_ACTION,up,5.0,8.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:30.586Z,GAME_ACTION,up,5.0,7.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:31.135Z,GAME_ACTION,up,5.0,6.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:34.339Z,GAME_ACTION,left,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:34.653Z,GAME_ACTION,left,4.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:34.875Z,GAME_ACTION,left,3.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:35.323Z,GAME_ACTION,left,2.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:35.324Z,INTERACTION,,2.0,5.0,6.0,5.0,,experienced1,,wizard_interaction,
2025-10-21 16:49:35.536Z,GAME_ACTION,left,2.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:35.990Z,GAME_ACTION,left,2.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:39.114Z,GAME_ACTION,right,2.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:39.464Z,GAME_ACTION,right,3.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:39.703Z,GAME_ACTION,right,4.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:39.986Z,GAME_ACTION,right,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:40.320Z,GAME_ACTION,right,6.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:40.549Z,GAME_ACTION,right,7.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:44.586Z,GAME_ACTION,left,8.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:44.856Z,GAME_ACTION,left,7.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:45.131Z,GAME_ACTION,left,6.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:45.347Z,GAME_ACTION,left,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:47.066Z,GAME_ACTION,right,4.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:48.652Z,GAME_ACTION,up,5.0,5.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:49.361Z,GAME_ACTION,up,5.0,4.0,6.0,5.0,,experienced1,,,
2025-10-21 16:49:50.684Z,GAME_ACTION,left,5.0,3.0,6.0,5.0,,experienced1,,,
