Session ID,u1770137885384
Completed At,2026-02-03 17:18:26.822Z
Created At,2026-02-03 16:58:05.384Z

User Data
prolificId,6980f69ed00611ed752ff9a3
age,43
gender,female
timestamp,1770139106643

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 17:03:01.484Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 17:18:13.811Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 16:58:05.465Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 16:58:05.504Z,LEVEL_START,,,,,,,,,,,,,,,
2026-02-03 17:03:35.281Z,AGENT_OBSERVE,,5.0,6.0,2.0,,,2.0,8.0,,,,experienced1,,,
2026-02-03 17:03:46.833Z,AGENT_OBSERVE,,5.0,6.0,3.0,1.0,2.0,2.0,8.0,,experienced1,,experienced1,,,
2026-02-03 17:03:50.517Z,AGENT_OBSERVE,,5.0,6.0,3.0,1.0,2.0,2.0,8.0,,experienced1,,experienced1,,,
2026-02-03 17:03:55.099Z,AGENT_OBSERVE,,5.0,6.0,3.0,2.0,2.0,2.0,8.0,,experienced1,,experienced1,,,
