Session ID,u1763652507868
Completed At,2025-11-20 15:50:25.204Z
Created At,2025-11-20 15:28:27.868Z

User Data
prolificId,67ddd4f85ab870ffd90cc888
age,51
gender,male
feedback,It was an exciting and engaging game.
timestamp,1763653823624

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 15:34:17.925Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 15:49:59.013Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 15:28:28.445Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2025-11-20 15:28:28.755Z,LEVEL_START,,,,,,,,,,,,,,,
2025-11-20 15:35:38.406Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,4.0,,,,experienced1,,,
2025-11-20 15:35:42.712Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,5.0,,,,experienced1,,,
2025-11-20 15:35:45.194Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,6.0,,,,experienced1,,,
2025-11-20 15:35:46.322Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,7.0,,,,experienced1,,,
2025-11-20 15:35:48.415Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,8.0,,,,experienced1,,,
2025-11-20 15:35:50.367Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,9.0,,,,experienced1,,,
2025-11-20 15:35:51.779Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,10.0,,,,experienced1,,,
2025-11-20 15:35:53.503Z,AGENT_OBSERVE,,5.0,7.0,2.0,,,5.0,11.0,,,,experienced1,,,
