Session ID,u1760821557824
Completed At,2025-10-18 21:11:12.870Z
Created At,2025-10-18 21:05:57.824Z

User Data
prolificId,678
age,78
gender,male
feedback,awdawd
timestamp,1760821872665

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-18 21:06:03.467Z,INTERACTION,,,,,,,,,comprehension_check,passed

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
2025-10-18 21:05:57.929Z,LEVEL_START,,,,,,,,,,
2025-10-18 21:06:14.178Z,AGENT_OBSERVE,,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:15.485Z,GAME_ACTION,up,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:15.628Z,GAME_ACTION,up,5.0,6.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:15.911Z,GAME_ACTION,left,5.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:16.054Z,GAME_ACTION,left,4.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:16.206Z,GAME_ACTION,left,3.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:16.407Z,GAME_ACTION,left,2.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:16.407Z,INTERACTION,,2.0,5.0,5.0,5.0,,experienced1,,wizard_interaction,
2025-10-18 21:06:17.102Z,GAME_ACTION,right,2.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.247Z,GAME_ACTION,right,3.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.388Z,GAME_ACTION,right,4.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.531Z,GAME_ACTION,right,5.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.678Z,GAME_ACTION,right,6.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.819Z,GAME_ACTION,right,7.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:17.961Z,INTERACTION,,7.0,5.0,5.0,5.0,,experienced1,,wizard_interaction,blueAmulet
2025-10-18 21:06:17.961Z,GAME_ACTION,right,8.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:18.432Z,GAME_ACTION,left,8.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:18.577Z,GAME_ACTION,left,7.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:18.701Z,GAME_ACTION,left,6.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:19.122Z,GAME_ACTION,down,5.0,5.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:19.270Z,GAME_ACTION,down,5.0,6.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:19.398Z,GAME_ACTION,down,5.0,7.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:19.730Z,GAME_ACTION,down,5.0,8.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:20.090Z,GAME_ACTION,right,5.0,9.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:20.373Z,GAME_ACTION,right,6.0,9.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:20.519Z,GAME_ACTION,right,7.0,9.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:20.666Z,GAME_ACTION,right,8.0,9.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:20.667Z,INTERACTION,,8.0,9.0,5.0,5.0,,experienced1,,treasure_interaction,B
2025-10-18 21:06:20.667Z,LEVEL_COMPLETE,,8.0,9.0,5.0,5.0,,experienced1,,,
2025-10-18 21:06:24.175Z,LEVEL_COMPLETE,,8.0,9.0,5.0,5.0,22.0,experienced1,,,

Level: s112_2
Timestamp,Type,Player Action,Player X,Player Y,NPC X,NPC Y,Steps Remaining,NPC Path Type,NPC Current Path Index,Interaction Type,Interaction Details
